Angle(Deg)	I1	I2	Itotal
2.471747	9.027574e+003	9.009705e+003	1.803728e+004
2.472247	9.012283e+003	8.994434e+003	1.800672e+004
2.472747	8.996950e+003	8.979123e+003	1.797607e+004
2.473247	8.981576e+003	8.963770e+003	1.794535e+004
2.473747	8.966161e+003	8.948376e+003	1.791454e+004
2.474247	8.950706e+003	8.932941e+003	1.788365e+004
2.474747	8.935209e+003	8.917466e+003	1.785268e+004
2.475248	8.919673e+003	8.901951e+003	1.782162e+004
2.475748	8.904096e+003	8.886396e+003	1.779049e+004
2.476248	8.888480e+003	8.870801e+003	1.775928e+004
2.476748	8.872823e+003	8.855167e+003	1.772799e+004
2.477248	8.857128e+003	8.839493e+003	1.769662e+004
2.477748	8.841393e+003	8.823780e+003	1.766517e+004
2.478248	8.825620e+003	8.808029e+003	1.763365e+004
2.478748	8.809807e+003	8.792239e+003	1.760205e+004
2.479248	8.793957e+003	8.776410e+003	1.757037e+004
2.479748	8.778068e+003	8.760544e+003	1.753861e+004
2.480248	8.762141e+003	8.744640e+003	1.750678e+004
2.480748	8.746177e+003	8.728698e+003	1.747487e+004
2.481248	8.730175e+003	8.712719e+003	1.744289e+004
2.481748	8.714136e+003	8.696702e+003	1.741084e+004
2.482248	8.698060e+003	8.680649e+003	1.737871e+004
2.482748	8.681947e+003	8.664560e+003	1.734651e+004
2.483248	8.665798e+003	8.648433e+003	1.731423e+004
2.483748	8.649613e+003	8.632271e+003	1.728188e+004
2.484248	8.633391e+003	8.616073e+003	1.724946e+004
2.484748	8.617134e+003	8.599839e+003	1.721697e+004
2.485249	8.600841e+003	8.583570e+003	1.718441e+004
2.485749	8.584513e+003	8.567266e+003	1.715178e+004
2.486249	8.568150e+003	8.550926e+003	1.711908e+004
2.486749	8.551752e+003	8.534552e+003	1.708630e+004
2.487249	8.535320e+003	8.518144e+003	1.705346e+004
2.487749	8.518853e+003	8.501701e+003	1.702055e+004
2.488249	8.502353e+003	8.485225e+003	1.698758e+004
2.488749	8.485818e+003	8.468714e+003	1.695453e+004
2.489249	8.469250e+003	8.452171e+003	1.692142e+004
2.489749	8.452649e+003	8.435594e+003	1.688824e+004
2.490249	8.436014e+003	8.418984e+003	1.685500e+004
2.490749	8.419347e+003	8.402341e+003	1.682169e+004
2.491249	8.402647e+003	8.385666e+003	1.678831e+004
2.491749	8.385915e+003	8.368959e+003	1.675487e+004
2.492249	8.369151e+003	8.352219e+003	1.672137e+004
2.492749	8.352355e+003	8.335448e+003	1.668780e+004
2.493249	8.335527e+003	8.318645e+003	1.665417e+004
2.493749	8.318668e+003	8.301811e+003	1.662048e+004
2.494249	8.301778e+003	8.284946e+003	1.658672e+004
2.494749	8.284856e+003	8.268051e+003	1.655291e+004
2.495250	8.267905e+003	8.251124e+003	1.651903e+004
2.495750	8.250923e+003	8.234168e+003	1.648509e+004
2.496250	8.233910e+003	8.217181e+003	1.645109e+004
2.496750	8.216868e+003	8.200165e+003	1.641703e+004
2.497250	8.199796e+003	8.183119e+003	1.638292e+004
2.497750	8.182695e+003	8.166043e+003	1.634874e+004
2.498250	8.165565e+003	8.148939e+003	1.631450e+004
2.498750	8.148406e+003	8.131806e+003	1.628021e+004
2.499250	8.131218e+003	8.114644e+003	1.624586e+004
2.499750	8.114001e+003	8.097454e+003	1.621146e+004
2.500250	8.096757e+003	8.080236e+003	1.617699e+004
2.500750	8.079485e+003	8.062990e+003	1.614247e+004
2.501250	8.062184e+003	8.045716e+003	1.610790e+004
2.501750	8.044857e+003	8.028416e+003	1.607327e+004
2.502250	8.027502e+003	8.011088e+003	1.603859e+004
2.502750	8.010121e+003	7.993733e+003	1.600385e+004
2.503250	7.992712e+003	7.976351e+003	1.596906e+004
2.503750	7.975277e+003	7.958943e+003	1.593422e+004
2.504250	7.957816e+003	7.941510e+003	1.589933e+004
2.504750	7.940330e+003	7.924050e+003	1.586438e+004
2.505251	7.922817e+003	7.906564e+003	1.582938e+004
2.505751	7.905279e+003	7.889054e+003	1.579433e+004
2.506251	7.887716e+003	7.871518e+003	1.575923e+004
2.506751	7.870127e+003	7.853957e+003	1.572408e+004
2.507251	7.852514e+003	7.836372e+003	1.568889e+004
2.507751	7.834877e+003	7.818762e+003	1.565364e+004
2.508251	7.817215e+003	7.801128e+003	1.561834e+004
2.508751	7.799530e+003	7.783470e+003	1.558300e+004
2.509251	7.781820e+003	7.765789e+003	1.554761e+004
2.509751	7.764087e+003	7.748084e+003	1.551217e+004
2.510251	7.746331e+003	7.730356e+003	1.547669e+004
2.510751	7.728552e+003	7.712605e+003	1.544116e+004
2.511251	7.710750e+003	7.694831e+003	1.540558e+004
2.511751	7.692926e+003	7.677035e+003	1.536996e+004
2.512251	7.675079e+003	7.659217e+003	1.533430e+004
2.512751	7.657211e+003	7.641377e+003	1.529859e+004
2.513251	7.639321e+003	7.623515e+003	1.526284e+004
2.513751	7.621409e+003	7.605632e+003	1.522704e+004
2.514251	7.603476e+003	7.587727e+003	1.519120e+004
2.514751	7.585522e+003	7.569802e+003	1.515532e+004
2.515252	7.567547e+003	7.551856e+003	1.511940e+004
2.515752	7.549551e+003	7.533889e+003	1.508344e+004
2.516252	7.531536e+003	7.515903e+003	1.504744e+004
2.516752	7.513500e+003	7.497896e+003	1.501140e+004
2.517252	7.495444e+003	7.479870e+003	1.497531e+004
2.517752	7.477369e+003	7.461824e+003	1.493919e+004
2.518252	7.459275e+003	7.443759e+003	1.490303e+004
2.518752	7.441162e+003	7.425675e+003	1.486684e+004
2.519252	7.423029e+003	7.407572e+003	1.483060e+004
2.519752	7.404879e+003	7.389451e+003	1.479433e+004
2.520252	7.386710e+003	7.371312e+003	1.475802e+004
2.520752	7.368523e+003	7.353154e+003	1.472168e+004
2.521252	7.350318e+003	7.334979e+003	1.468530e+004
2.521752	7.332095e+003	7.316786e+003	1.464888e+004
2.522252	7.313855e+003	7.298576e+003	1.461243e+004
2.522752	7.295599e+003	7.280349e+003	1.457595e+004
2.523252	7.277325e+003	7.262106e+003	1.453943e+004
2.523752	7.259035e+003	7.243846e+003	1.450288e+004
2.524252	7.240728e+003	7.225569e+003	1.446630e+004
2.524752	7.222405e+003	7.207277e+003	1.442968e+004
2.525253	7.204067e+003	7.188968e+003	1.439303e+004
2.525753	7.185712e+003	7.170644e+003	1.435636e+004
2.526253	7.167343e+003	7.152305e+003	1.431965e+004
2.526753	7.148958e+003	7.133951e+003	1.428291e+004
2.527253	7.130559e+003	7.115582e+003	1.424614e+004
2.527753	7.112144e+003	7.097199e+003	1.420934e+004
2.528253	7.093716e+003	7.078801e+003	1.417252e+004
2.528753	7.075273e+003	7.060389e+003	1.413566e+004
2.529253	7.056816e+003	7.041963e+003	1.409878e+004
2.529753	7.038346e+003	7.023524e+003	1.406187e+004
2.530253	7.019863e+003	7.005071e+003	1.402493e+004
2.530753	7.001366e+003	6.986605e+003	1.398797e+004
2.531253	6.982856e+003	6.968126e+003	1.395098e+004
2.531753	6.964334e+003	6.949635e+003	1.391397e+004
2.532253	6.945799e+003	6.931132e+003	1.387693e+004
2.532753	6.927252e+003	6.912616e+003	1.383987e+004
2.533253	6.908693e+003	6.894088e+003	1.380278e+004
2.533753	6.890122e+003	6.875549e+003	1.376567e+004
2.534253	6.871540e+003	6.856998e+003	1.372854e+004
2.534753	6.852946e+003	6.838436e+003	1.369138e+004
2.535254	6.834342e+003	6.819863e+003	1.365421e+004
2.535754	6.815727e+003	6.801280e+003	1.361701e+004
2.536254	6.797101e+003	6.782686e+003	1.357979e+004
2.536754	6.778465e+003	6.764082e+003	1.354255e+004
2.537254	6.759820e+003	6.745468e+003	1.350529e+004
2.537754	6.741164e+003	6.726844e+003	1.346801e+004
2.538254	6.722499e+003	6.708211e+003	1.343071e+004
2.538754	6.703824e+003	6.689568e+003	1.339339e+004
2.539254	6.685141e+003	6.670917e+003	1.335606e+004
2.539754	6.666449e+003	6.652257e+003	1.331871e+004
2.540254	6.647748e+003	6.633588e+003	1.328134e+004
2.540754	6.629038e+003	6.614911e+003	1.324395e+004
2.541254	6.610321e+003	6.596226e+003	1.320655e+004
2.541754	6.591596e+003	6.577533e+003	1.316913e+004
2.542254	6.572863e+003	6.558832e+003	1.313170e+004
2.542754	6.554123e+003	6.540125e+003	1.309425e+004
2.543254	6.535376e+003	6.521410e+003	1.305679e+004
2.543754	6.516622e+003	6.502688e+003	1.301931e+004
2.544254	6.497861e+003	6.483960e+003	1.298182e+004
2.544754	6.479094e+003	6.465226e+003	1.294432e+004
2.545255	6.460320e+003	6.446485e+003	1.290681e+004
2.545755	6.441541e+003	6.427738e+003	1.286928e+004
2.546255	6.422756e+003	6.408986e+003	1.283174e+004
2.546755	6.403966e+003	6.390228e+003	1.279419e+004
2.547255	6.385170e+003	6.371465e+003	1.275664e+004
2.547755	6.366369e+003	6.352698e+003	1.271907e+004
2.548255	6.347564e+003	6.333925e+003	1.268149e+004
2.548755	6.328754e+003	6.315148e+003	1.264390e+004
2.549255	6.309939e+003	6.296367e+003	1.260631e+004
2.549755	6.291121e+003	6.277582e+003	1.256870e+004
2.550255	6.272299e+003	6.258793e+003	1.253109e+004
2.550755	6.253473e+003	6.240000e+003	1.249347e+004
2.551255	6.234644e+003	6.221204e+003	1.245585e+004
2.551755	6.215812e+003	6.202406e+003	1.241822e+004
2.552255	6.196977e+003	6.183604e+003	1.238058e+004
2.552755	6.178140e+003	6.164800e+003	1.234294e+004
2.553255	6.159300e+003	6.145993e+003	1.230529e+004
2.553755	6.140457e+003	6.127184e+003	1.226764e+004
2.554255	6.121613e+003	6.108374e+003	1.222999e+004
2.554755	6.102768e+003	6.089561e+003	1.219233e+004
2.555256	6.083920e+003	6.070748e+003	1.215467e+004
2.555756	6.065072e+003	6.051933e+003	1.211700e+004
2.556256	6.046222e+003	6.033117e+003	1.207934e+004
2.556756	6.027372e+003	6.014300e+003	1.204167e+004
2.557256	6.008521e+003	5.995483e+003	1.200400e+004
2.557756	5.989670e+003	5.976666e+003	1.196634e+004
2.558256	5.970819e+003	5.957848e+003	1.192867e+004
2.558756	5.951968e+003	5.939031e+003	1.189100e+004
2.559256	5.933117e+003	5.920214e+003	1.185333e+004
2.559756	5.914267e+003	5.901398e+003	1.181567e+004
2.560256	5.895418e+003	5.882583e+003	1.177800e+004
2.560756	5.876569e+003	5.863769e+003	1.174034e+004
2.561256	5.857723e+003	5.844956e+003	1.170268e+004
2.561756	5.838877e+003	5.826145e+003	1.166502e+004
2.562256	5.820034e+003	5.807335e+003	1.162737e+004
2.562756	5.801192e+003	5.788528e+003	1.158972e+004
2.563256	5.782353e+003	5.769722e+003	1.155208e+004
2.563756	5.763516e+003	5.750920e+003	1.151444e+004
2.564256	5.744682e+003	5.732120e+003	1.147680e+004
2.564756	5.725850e+003	5.713323e+003	1.143917e+004
2.565257	5.707022e+003	5.694529e+003	1.140155e+004
2.565757	5.688197e+003	5.675738e+003	1.136394e+004
2.566257	5.669376e+003	5.656951e+003	1.132633e+004
2.566757	5.650558e+003	5.638168e+003	1.128873e+004
2.567257	5.631745e+003	5.619389e+003	1.125113e+004
2.567757	5.612935e+003	5.600614e+003	1.121355e+004
2.568257	5.594131e+003	5.581844e+003	1.117597e+004
2.568757	5.575331e+003	5.563078e+003	1.113841e+004
2.569257	5.556535e+003	5.544317e+003	1.110085e+004
2.569757	5.537745e+003	5.525562e+003	1.106331e+004
2.570257	5.518961e+003	5.506812e+003	1.102577e+004
2.570757	5.500182e+003	5.488067e+003	1.098825e+004
2.571257	5.481408e+003	5.469329e+003	1.095074e+004
2.571757	5.462641e+003	5.450596e+003	1.091324e+004
2.572257	5.443880e+003	5.431870e+003	1.087575e+004
2.572757	5.425126e+003	5.413150e+003	1.083828e+004
2.573257	5.406378e+003	5.394437e+003	1.080081e+004
2.573757	5.387637e+003	5.375731e+003	1.076337e+004
2.574257	5.368903e+003	5.357032e+003	1.072593e+004
2.574757	5.350177e+003	5.338340e+003	1.068852e+004
2.575258	5.331458e+003	5.319656e+003	1.065111e+004
2.575758	5.312747e+003	5.300980e+003	1.061373e+004
2.576258	5.294044e+003	5.282312e+003	1.057636e+004
2.576758	5.275349e+003	5.263652e+003	1.053900e+004
2.577258	5.256663e+003	5.245000e+003	1.050166e+004
2.577758	5.237985e+003	5.226357e+003	1.046434e+004
2.578258	5.219316e+003	5.207723e+003	1.042704e+004
2.578758	5.200656e+003	5.189099e+003	1.038975e+004
2.579258	5.182006e+003	5.170483e+003	1.035249e+004
2.579758	5.163365e+003	5.151877e+003	1.031524e+004
2.580258	5.144734e+003	5.133281e+003	1.027801e+004
2.580758	5.126112e+003	5.114695e+003	1.024081e+004
2.581258	5.107501e+003	5.096119e+003	1.020362e+004
2.581758	5.088901e+003	5.077553e+003	1.016645e+004
2.582258	5.070310e+003	5.058998e+003	1.012931e+004
2.582758	5.051731e+003	5.040454e+003	1.009218e+004
2.583258	5.033163e+003	5.021921e+003	1.005508e+004
2.583758	5.014606e+003	5.003399e+003	1.001800e+004
2.584258	4.996060e+003	4.984888e+003	9.980948e+003
2.584758	4.977526e+003	4.966389e+003	9.943915e+003
2.585259	4.959004e+003	4.947902e+003	9.906906e+003
2.585759	4.940494e+003	4.929427e+003	9.869921e+003
2.586259	4.921996e+003	4.910965e+003	9.832961e+003
2.586759	4.903511e+003	4.892515e+003	9.796025e+003
2.587259	4.885038e+003	4.874077e+003	9.759115e+003
2.587759	4.866578e+003	4.855653e+003	9.722231e+003
2.588259	4.848132e+003	4.837241e+003	9.685373e+003
2.588759	4.829699e+003	4.818843e+003	9.648542e+003
2.589259	4.811279e+003	4.800459e+003	9.611737e+003
2.589759	4.792873e+003	4.782088e+003	9.574960e+003
2.590259	4.774481e+003	4.763731e+003	9.538212e+003
2.590759	4.756103e+003	4.745388e+003	9.501491e+003
2.591259	4.737739e+003	4.727060e+003	9.464799e+003
2.591759	4.719390e+003	4.708746e+003	9.428136e+003
2.592259	4.701056e+003	4.690447e+003	9.391503e+003
2.592759	4.682736e+003	4.672163e+003	9.354899e+003
2.593259	4.664432e+003	4.653894e+003	9.318326e+003
2.593759	4.646143e+003	4.635640e+003	9.281784e+003
2.594259	4.627870e+003	4.617402e+003	9.245272e+003
2.594759	4.609612e+003	4.599180e+003	9.208792e+003
2.595260	4.591371e+003	4.580974e+003	9.172345e+003
2.595760	4.573145e+003	4.562784e+003	9.135929e+003
2.596260	4.554936e+003	4.544610e+003	9.099546e+003
2.596760	4.536744e+003	4.526453e+003	9.063197e+003
2.597260	4.518568e+003	4.508312e+003	9.026881e+003
2.597760	4.500409e+003	4.490189e+003	8.990598e+003
2.598260	4.482268e+003	4.472083e+003	8.954350e+003
2.598760	4.464143e+003	4.453994e+003	8.918137e+003
2.599260	4.446037e+003	4.435922e+003	8.881959e+003
2.599760	4.427948e+003	4.417869e+003	8.845817e+003
2.600260	4.409877e+003	4.399833e+003	8.809710e+003
2.600760	4.391824e+003	4.381816e+003	8.773639e+003
2.601260	4.373789e+003	4.363816e+003	8.737606e+003
2.601760	4.355773e+003	4.345836e+003	8.701609e+003
2.602260	4.337776e+003	4.327874e+003	8.665650e+003
2.602760	4.319798e+003	4.309931e+003	8.629728e+003
2.603260	4.301839e+003	4.292007e+003	8.593845e+003
2.603760	4.283899e+003	4.274102e+003	8.558000e+003
2.604260	4.265978e+003	4.256217e+003	8.522195e+003
2.604760	4.248077e+003	4.238351e+003	8.486428e+003
2.605261	4.230196e+003	4.220505e+003	8.450702e+003
2.605761	4.212335e+003	4.202680e+003	8.415015e+003
2.606261	4.194495e+003	4.184874e+003	8.379369e+003
2.606761	4.176675e+003	4.167090e+003	8.343764e+003
2.607261	4.158875e+003	4.149325e+003	8.308200e+003
2.607761	4.141096e+003	4.131582e+003	8.272678e+003
2.608261	4.123339e+003	4.113859e+003	8.237198e+003
2.608761	4.105602e+003	4.096158e+003	8.201760e+003
2.609261	4.087887e+003	4.078478e+003	8.166365e+003
2.609761	4.070193e+003	4.060820e+003	8.131013e+003
2.610261	4.052521e+003	4.043183e+003	8.095704e+003
2.610761	4.034872e+003	4.025568e+003	8.060440e+003
2.611261	4.017244e+003	4.007975e+003	8.025219e+003
2.611761	3.999638e+003	3.990405e+003	7.990043e+003
2.612261	3.982055e+003	3.972857e+003	7.954912e+003
2.612761	3.964495e+003	3.955332e+003	7.919827e+003
2.613261	3.946957e+003	3.937829e+003	7.884787e+003
2.613761	3.929443e+003	3.920350e+003	7.849793e+003
2.614261	3.911951e+003	3.902894e+003	7.814845e+003
2.614761	3.894484e+003	3.885461e+003	7.779944e+003
2.615262	3.877039e+003	3.868052e+003	7.745091e+003
2.615762	3.859619e+003	3.850666e+003	7.710285e+003
2.616262	3.842222e+003	3.833304e+003	7.675526e+003
2.616762	3.824849e+003	3.815967e+003	7.640816e+003
2.617262	3.807501e+003	3.798653e+003	7.606154e+003
2.617762	3.790177e+003	3.781365e+003	7.571542e+003
2.618262	3.772878e+003	3.764100e+003	7.536978e+003
2.618762	3.755603e+003	3.746861e+003	7.502464e+003
2.619262	3.738354e+003	3.729646e+003	7.468000e+003
2.619762	3.721130e+003	3.712457e+003	7.433586e+003
2.620262	3.703931e+003	3.695293e+003	7.399223e+003
2.620762	3.686757e+003	3.678154e+003	7.364911e+003
2.621262	3.669609e+003	3.661041e+003	7.330650e+003
2.621762	3.652487e+003	3.643954e+003	7.296441e+003
2.622262	3.635391e+003	3.626893e+003	7.262284e+003
2.622762	3.618322e+003	3.609858e+003	7.228179e+003
2.623262	3.601278e+003	3.592849e+003	7.194127e+003
2.623762	3.584261e+003	3.575867e+003	7.160128e+003
2.624262	3.567271e+003	3.558911e+003	7.126182e+003
2.624762	3.550308e+003	3.541983e+003	7.092290e+003
2.625263	3.533372e+003	3.525081e+003	7.058452e+003
2.625763	3.516462e+003	3.508206e+003	7.024669e+003
2.626263	3.499581e+003	3.491359e+003	6.990940e+003
2.626763	3.482726e+003	3.474540e+003	6.957266e+003
2.627263	3.465900e+003	3.457748e+003	6.923648e+003
2.627763	3.449101e+003	3.440984e+003	6.890085e+003
2.628263	3.432331e+003	3.424247e+003	6.856578e+003
2.628763	3.415588e+003	3.407539e+003	6.823127e+003
2.629263	3.398874e+003	3.390860e+003	6.789734e+003
2.629763	3.382188e+003	3.374208e+003	6.756397e+003
2.630263	3.365531e+003	3.357586e+003	6.723117e+003
2.630763	3.348903e+003	3.340992e+003	6.689895e+003
2.631263	3.332304e+003	3.324427e+003	6.656731e+003
2.631763	3.315734e+003	3.307892e+003	6.623626e+003
2.632263	3.299193e+003	3.291385e+003	6.590579e+003
2.632763	3.282682e+003	3.274908e+003	6.557590e+003
2.633263	3.266201e+003	3.258461e+003	6.524662e+003
2.633763	3.249749e+003	3.242043e+003	6.491792e+003
2.634263	3.233327e+003	3.225655e+003	6.458983e+003
2.634763	3.216935e+003	3.209298e+003	6.426233e+003
2.635264	3.200574e+003	3.192970e+003	6.393544e+003
2.635764	3.184243e+003	3.176673e+003	6.360916e+003
2.636264	3.167942e+003	3.160407e+003	6.328349e+003
2.636764	3.151672e+003	3.144171e+003	6.295843e+003
2.637264	3.135433e+003	3.127966e+003	6.263399e+003
2.637764	3.119225e+003	3.111792e+003	6.231017e+003
2.638264	3.103049e+003	3.095649e+003	6.198697e+003
2.638764	3.086903e+003	3.079537e+003	6.166440e+003
2.639264	3.070789e+003	3.063457e+003	6.134246e+003
2.639764	3.054707e+003	3.047408e+003	6.102115e+003
2.640264	3.038656e+003	3.031392e+003	6.070048e+003
2.640764	3.022637e+003	3.015407e+003	6.038044e+003
2.641264	3.006651e+003	2.999454e+003	6.006104e+003
2.641764	2.990696e+003	2.983533e+003	5.974229e+003
2.642264	2.974774e+003	2.967644e+003	5.942418e+003
2.642764	2.958885e+003	2.951788e+003	5.910673e+003
2.643264	2.943028e+003	2.935965e+003	5.878993e+003
2.643764	2.927204e+003	2.920174e+003	5.847378e+003
2.644264	2.911412e+003	2.904416e+003	5.815829e+003
2.644764	2.895654e+003	2.888692e+003	5.784346e+003
2.645265	2.879929e+003	2.873000e+003	5.752929e+003
2.645765	2.864238e+003	2.857342e+003	5.721580e+003
2.646265	2.848580e+003	2.841717e+003	5.690297e+003
2.646765	2.832955e+003	2.826126e+003	5.659081e+003
2.647265	2.817365e+003	2.810568e+003	5.627933e+003
2.647765	2.801808e+003	2.795045e+003	5.596853e+003
2.648265	2.786285e+003	2.779555e+003	5.565841e+003
2.648765	2.770797e+003	2.764100e+003	5.534897e+003
2.649265	2.755343e+003	2.748679e+003	5.504021e+003
2.649765	2.739923e+003	2.733292e+003	5.473215e+003
2.650265	2.724538e+003	2.717940e+003	5.442478e+003
2.650765	2.709188e+003	2.702622e+003	5.411810e+003
2.651265	2.693873e+003	2.687340e+003	5.381212e+003
2.651765	2.678592e+003	2.672092e+003	5.350684e+003
2.652265	2.663347e+003	2.656879e+003	5.320226e+003
2.652765	2.648137e+003	2.641702e+003	5.289839e+003
2.653265	2.632962e+003	2.626560e+003	5.259522e+003
2.653765	2.617823e+003	2.611454e+003	5.229277e+003
2.654265	2.602720e+003	2.596383e+003	5.199103e+003
2.654765	2.587652e+003	2.581348e+003	5.169000e+003
2.655266	2.572621e+003	2.566348e+003	5.138969e+003
2.655766	2.557625e+003	2.551385e+003	5.109010e+003
2.656266	2.542666e+003	2.536458e+003	5.079124e+003
2.656766	2.527742e+003	2.521567e+003	5.049310e+003
2.657266	2.512856e+003	2.506713e+003	5.019569e+003
2.657766	2.498006e+003	2.491895e+003	4.989900e+003
2.658266	2.483192e+003	2.477113e+003	4.960306e+003
2.658766	2.468416e+003	2.462369e+003	4.930785e+003
2.659266	2.453676e+003	2.447661e+003	4.901337e+003
2.659766	2.438973e+003	2.432991e+003	4.871964e+003
2.660266	2.424308e+003	2.418357e+003	4.842665e+003
2.660766	2.409680e+003	2.403761e+003	4.813440e+003
2.661266	2.395089e+003	2.389202e+003	4.784291e+003
2.661766	2.380536e+003	2.374680e+003	4.755216e+003
2.662266	2.366020e+003	2.360196e+003	4.726217e+003
2.662766	2.351542e+003	2.345750e+003	4.697293e+003
2.663266	2.337103e+003	2.331342e+003	4.668445e+003
